"GeneSymbol"	"TP_BRCA_MEAN"	"TP_BRCA_STD"	"TP_GBM_MEAN"	"TP_GBM_STD"	"TP_OV_MEAN"	"TP_OV_STD"	"TP_LUAD_MEAN"	"TP_LUAD_STD"	"TP_UCEC_MEAN"	"TP_UCEC_STD"	"TP_KIRC_MEAN"	"TP_KIRC_STD"	"TP_HNSC_MEAN"	"TP_HNSC_STD"	"TP_LGG_MEAN"	"TP_LGG_STD"	"TP_THCA_MEAN"	"TP_THCA_STD"	"TP_LUSC_MEAN"	"TP_LUSC_STD"	"TP_PRAD_MEAN"	"TP_PRAD_STD"	"TP_SKCM_MEAN"	"TP_SKCM_STD"	"TP_COAD_MEAN"	"TP_COAD_STD"	"TP_STAD_MEAN"	"TP_STAD_STD"	"TP_BLCA_MEAN"	"TP_BLCA_STD"	"TP_LIHC_MEAN"	"TP_LIHC_STD"	"TP_CESC_MEAN"	"TP_CESC_STD"	"TP_KIRP_MEAN"	"TP_KIRP_STD"	"TP_SARC_MEAN"	"TP_SARC_STD"	"TP_LAML_MEAN"	"TP_LAML_STD"	"TP_PAAD_MEAN"	"TP_PAAD_STD"	"TP_ESCA_MEAN"	"TP_ESCA_STD"	"TP_PCPG_MEAN"	"TP_PCPG_STD"	"TP_READ_MEAN"	"TP_READ_STD"	"TP_TGCT_MEAN"	"TP_TGCT_STD"	"TP_THYM_MEAN"	"TP_THYM_STD"	"TP_KICH_MEAN"	"TP_KICH_STD"	"TP_ACC_MEAN"	"TP_ACC_STD"	"TP_MESO_MEAN"	"TP_MESO_STD"	"TP_UVM_MEAN"	"TP_UVM_STD"	"TP_DLBC_MEAN"	"TP_DLBC_STD"	"TP_UCS_MEAN"	"TP_UCS_STD"	"TP_CHOL_MEAN"	"TP_CHOL_STD"
"BACE1-AS"	"0.0952505180638182"	"0.206747402819664"	"0.00800572615795632"	"0.0157311259184677"	"0.0105080131722465"	"0.0376304541194695"	"0.0049450732148633"	"0.0242322502598266"	"0.0150579432446526"	"0.0427760575820805"	"0.0167637069533286"	"0.0937426323970256"	"0.00735891670896007"	"0.0326219575022954"	"0.01917474622771"	"0.0250185986472997"	"0.00406022418518891"	"0.0132227158571359"	"0.0081038682748363"	"0.0408270965481186"	"0.0449270234931263"	"0.0752272796944398"	"0.00492589382149894"	"0.0207114782002575"	"0.0106083915416894"	"0.0538295263443714"	"0.0285866791521369"	"0.0843457154171593"	"0.00423049099898314"	"0.0337040608703001"	"0.0174935325581259"	"0.0547938157689631"	"0.00357337150808544"	"0.0104519527906099"	"0.0137623724346383"	"0.0822950615518534"	"0.00611519792672226"	"0.0222111012260415"	"0.0138785794857563"	"0.0372853212107889"	"0.00194863573865714"	"0.00734103831792762"	"0.0232317023369809"	"0.078210561559745"	"0.00411832079277097"	"0.0130331063523536"	"0.00547338052801582"	"0.0241845692130229"	"0.323625641025641"	"0.947238543643629"	"0.00818338865586364"	"0.0147466630075096"	"0.0303968197567843"	"0.048715328616982"	"0.0017086503504962"	"0.00812180205683713"	"0.00765355550567558"	"0.0152166383595583"	"0.00524069793398375"	"0.0129975912761637"	"0.0059539304011125"	"0.0188935377222638"	"0.0729227992325839"	"0.181129806682819"	"0.0228704044146578"	"0.0580221077748836"
"BCAR4"	"0.0391073326517114"	"0.156320878343022"	"0.116272960640172"	"0.156017801447393"	"0.048046194108558"	"0.0827108105998906"	"0.042270173451916"	"0.0918992052298669"	"0.034087845424153"	"0.0978011176270815"	"0.0477802931081624"	"0.0810387397632341"	"0.0140567961125652"	"0.0387906385192689"	"0.160906053814456"	"0.16777812216806"	"0.0386691137089407"	"0.069341318568562"	"0.0283529452413149"	"0.0646909114202753"	"0.0316272211272468"	"0.17369520223457"	"0.0170623971310265"	"0.0407454790794607"	"0.017811163851999"	"0.0597320946428892"	"0.0464640946095312"	"0.115951336192646"	"0.0219511454663436"	"0.0583434462996562"	"0.00765653806623679"	"0.0260937506294332"	"0.0111566236727531"	"0.0342387688324386"	"0.0466134857970826"	"0.0725186863351762"	"0.0432953339876106"	"0.085033261343278"	"0.443716194686205"	"0.366234869869861"	"0.0337500960165203"	"0.0653435900746635"	"0.0313611810402185"	"0.057601288957844"	"0.0452295668066849"	"0.0687685277397771"	"0.0207285122914305"	"0.0762101654428616"	"0.930377564102564"	"0.40041676297831"	"0.0756537438393678"	"0.0989904868768841"	"0.0431246823292382"	"0.0690327040506821"	"0.0241067995004949"	"0.0530341385650621"	"0.0327229400554942"	"0.066188896465809"	"0.04187466964781"	"0.0689041989569726"	"0.0289180831812521"	"0.062772493048561"	"0.0308588390328714"	"0.0707344764181904"	"0.0223751375320911"	"0.0532385282697792"
"CCAT2"	"0.146283349468447"	"0.18758094178147"	"0.048232196100797"	"0.0359644843246532"	"0.0903272999777371"	"0.0785997130888645"	"0.124108356137582"	"0.32389494128793"	"0.0928530538210885"	"0.214607626389823"	"0.0784718709078268"	"0.146763485504949"	"0.0556777111278285"	"0.0485813814662812"	"0.0602633434155188"	"0.0399714376901081"	"0.0682369591602627"	"0.0319444263331327"	"0.0740694600120189"	"0.0778422474541963"	"0.0759718854764604"	"0.0479942980221988"	"0.0790865595379101"	"0.060691642117"	"0.0646036706663453"	"0.18580555772548"	"0.110193097816233"	"0.106240537939113"	"0.102241142880434"	"0.123224712242625"	"0.0418002423924906"	"0.0394352329125408"	"0.0783985480817815"	"0.0741237721606994"	"0.0500904776642569"	"0.0651060379361213"	"0.0528592152598312"	"0.0557707935648238"	"0.85879423683845"	"0.5793074106956"	"0.0570623687227534"	"0.0420417883197012"	"0.162069706478548"	"0.144895884981658"	"0.0996592531404848"	"0.0831991891074236"	"0.0467964701456579"	"0.0410545457735986"	"123.031318589744"	"239.038961201602"	"0.113254046713988"	"0.0790427343673141"	"0.0453914186485083"	"0.0363279080147789"	"0.09019905280823"	"0.0903922796657529"	"0.0398039168136054"	"0.0427583181819192"	"0.0152658505548479"	"0.0184878056752845"	"0.0605167808287579"	"0.0426288663869461"	"0.0503227739926914"	"0.0386612159388139"	"0.0564117388662344"	"0.0495513844880637"
"CDKN2B-AS1"	"1.11952887659757"	"1.01293398806818"	"1.24944359193936"	"1.44921875224187"	"0.861603815171818"	"1.29640111022409"	"1.78738266156862"	"1.41213119450951"	"1.14889197303426"	"1.20055275646526"	"1.39946537237427"	"0.932318652409664"	"1.25426350424349"	"0.971895691647188"	"0.571845291265725"	"1.19528932131556"	"0.566203275208405"	"0.419463537979172"	"1.6678588236967"	"1.24396961244497"	"0.827806893052583"	"0.558979868061278"	"4.75323030434797"	"3.52009729698598"	"4.78587311950854"	"3.21662877703192"	"2.70408189900898"	"2.31529474848945"	"1.84639923637736"	"1.58828259052273"	"1.41990157645494"	"1.61223466782387"	"2.63763522324365"	"1.66220669564631"	"1.52173837609564"	"1.45003066870901"	"5.77218209220495"	"6.45439064238476"	"2.05348882853769"	"2.00507774227966"	"1.8118545929159"	"1.14639577252058"	"2.61431422763744"	"2.04112128177553"	"0.863308552163335"	"3.12291249433848"	"5.62671439044215"	"3.50699677025185"	"0.725510897435897"	"0.55552589633012"	"3.01982343841559"	"2.04804709770232"	"0.482767077515549"	"0.896430281965646"	"0.861927735079703"	"1.33254580509867"	"2.30217121942514"	"3.65823916676287"	"1.67947937251101"	"1.24231006424045"	"2.51571498317208"	"1.17186367012345"	"2.46122667207173"	"3.47749194357349"	"2.30803292748571"	"1.55074683640914"
"EMX2OS"	"0.0621680765798386"	"0.0880747948210777"	"0.296223177686641"	"0.23839759642833"	"0.166136040788482"	"0.19804188050905"	"0.0633009242106374"	"0.105579310439224"	"0.101805455151827"	"0.156087847236459"	"0.0589733336991926"	"0.0692996620207271"	"0.045358184579004"	"0.0705431310757703"	"0.343478956165133"	"0.224477516390052"	"0.0702927180113218"	"0.0925269670099856"	"0.0789281509758568"	"0.109538353055732"	"0.0963120755610394"	"0.110451141779037"	"0.105032133113303"	"0.131456943690018"	"0.124872602604741"	"0.181498326228455"	"0.0819953265085572"	"0.130987518165841"	"0.0479134986307023"	"0.0701242529014224"	"0.0622780844759422"	"0.101126089785177"	"0.0453458634682764"	"0.0651555241506072"	"0.110266319145198"	"0.134469096496076"	"0.106214031151359"	"0.148203134266142"	"0.0329384935871967"	"0.0602836309181246"	"0.074821734005206"	"0.148503656466677"	"0.0620530993768705"	"0.106159141218393"	"0.116122236426172"	"0.0885299132612633"	"0.151107996698332"	"0.20379939889235"	"0.048074358974359"	"0.140884563989651"	"0.225878505187569"	"0.174337019168466"	"0.114605549487542"	"0.187647308653542"	"0.0890345772470595"	"0.101852273823929"	"0.0650710138442593"	"0.174895391190248"	"0.125442699396961"	"0.0977684569275559"	"0.0926997052125917"	"0.0941005232103013"	"0.167745837463216"	"0.170468485649166"	"0.0536817788340867"	"0.0656002918622336"
"GAS5"	"0.696990725732687"	"1.03597995930507"	"1.49951242960389"	"1.20533058315401"	"0.394462977311138"	"0.413203307303041"	"0.299268018619289"	"0.366571742652704"	"0.286850275384956"	"0.426653990790878"	"1.72623831890867"	"2.13910677243766"	"0.508714729804593"	"0.534673532721041"	"1.05855275355695"	"0.992014572979386"	"0.283190337895597"	"0.402540119935074"	"0.296174333363246"	"0.336037184193782"	"0.100474003905911"	"0.267009867425162"	"0.0886868600464968"	"0.133617013213477"	"0.371080667602907"	"0.5497249350867"	"0.580123525405833"	"0.593749026438556"	"0.257091182298415"	"0.352488758893025"	"0.816562813587209"	"0.742351256277236"	"0.5866775258792"	"0.663843129191202"	"1.95521882743431"	"1.18596973510365"	"0.335546838563399"	"0.821871991715323"	"0.825152781007765"	"0.953758983501844"	"0.377564864229623"	"0.259865917640562"	"0.509679170517781"	"0.67848023985501"	"0.26448390383703"	"0.444181957527943"	"0.246866706965331"	"0.420416902281457"	"7.91569743589744"	"3.79575825051866"	"0.69096932342796"	"1.17429549042452"	"9.03208612580814"	"7.61517150763852"	"0.309580027911365"	"0.886781607307768"	"0.181728884755745"	"0.146826319776061"	"0.0750199481968925"	"0.0852526624767477"	"0.124841099085925"	"0.0983482844592582"	"0.248523524764641"	"0.331255782066836"	"1.29030808937796"	"1.19000783823587"
"GHET1"	"54.4410285500037"	"61.9849423228625"	"48.6032395337466"	"24.2552197234657"	"85.2924605150844"	"62.1054419809205"	"47.0559262767912"	"37.1478601777684"	"66.238654241569"	"40.1767790052454"	"35.4736954932111"	"20.6045299275733"	"40.9544743843912"	"34.7944950996366"	"58.7583103226853"	"28.8716819287826"	"43.2634822436238"	"20.0879065200849"	"50.9212292626158"	"31.9472191766441"	"45.2100690675785"	"31.4074325277589"	"74.1315181171886"	"56.4854408695262"	"58.5164924699782"	"34.6900648943542"	"56.7758593821139"	"41.6861502709055"	"51.8332462908566"	"30.5206264184801"	"41.5474106535543"	"53.3104641690471"	"58.0867644848893"	"38.329177312915"	"35.8661890889841"	"20.0139036051189"	"58.79518268742"	"43.1927040998005"	"65.1408475754517"	"36.2624527954211"	"44.1246053060802"	"20.1649230191339"	"50.445845899115"	"34.6741549031259"	"56.9267492338333"	"26.8251779899503"	"60.1970144344627"	"33.3264502757906"	"0.0420442307692308"	"0.036023938708165"	"128.738251247708"	"65.7260301279961"	"34.7564478370135"	"23.5346371486361"	"46.2927671769987"	"23.8039349984412"	"55.1922117729628"	"26.0086068132373"	"177.959827502913"	"86.8412057210081"	"100.361449697927"	"53.303078176254"	"122.363484726791"	"71.0450738767006"	"42.2954826740387"	"30.2673283039277"
"H19"	"0.0518794564066264"	"0.13305619899978"	"0.334793674908668"	"0.349746940609875"	"0.406775146947099"	"0.491690681918142"	"0.0801841581957285"	"0.362981407754232"	"0.228768931522751"	"0.371917521990802"	"0.0410712925888561"	"0.28015127749996"	"0.0282547631056138"	"0.0860303732420647"	"0.625768617329508"	"0.603959966071585"	"0.0642388959926861"	"0.0744827005523839"	"0.0988900970817763"	"0.391939020106271"	"0.00448851068730323"	"0.00834023599849397"	"0.358817044147246"	"1.30211597612644"	"0.0448003838882729"	"0.292705675388158"	"0.101090052474371"	"0.33482938941209"	"0.30401559956639"	"0.918489018875595"	"0.053017307332546"	"0.126706236747584"	"0.0816879950457108"	"0.28190086227324"	"0.0336314254103241"	"0.0698025285312148"	"0.0532233250238778"	"0.215098497627304"	"0.655982756211495"	"1.18439402252048"	"0.0295619826466782"	"0.0579059661796176"	"0.095359604421659"	"0.293748262789114"	"0.309765604807345"	"0.210591886627851"	"0.0300391362382299"	"0.0350269061705443"	"0.222128846153846"	"0.683818052673758"	"0.404602491455168"	"0.32805191632579"	"0.0468587139104909"	"0.0719796222931345"	"0.0171626584554148"	"0.0283375317121714"	"0.0973819560552577"	"0.138719151387908"	"0.094737660594987"	"0.194148051075917"	"0.0222559734770194"	"0.0445662919712718"	"0.374350521237221"	"0.536722002412465"	"0.0169957235264076"	"0.0288329247162792"
"HOTAIR"	"0.90862619039809"	"0.971274569854181"	"0.178679758671262"	"0.151581060362216"	"1.09256327001164"	"0.838951571468919"	"0.791611558178061"	"0.645395350096294"	"2.08891573558921"	"1.29780588453108"	"0.51584256018873"	"0.367721415866938"	"1.83711890137048"	"1.33871374434286"	"0.149637035588752"	"0.119546104088935"	"0.502969731017432"	"0.265128646421656"	"1.85216306079099"	"1.5327054331444"	"0.992119997197935"	"0.559522642120475"	"0.418129361700055"	"0.343547331376586"	"1.35872249124695"	"0.897366390756348"	"1.0065843643873"	"0.747955278550164"	"1.34935557986154"	"0.938601791502316"	"0.610248141583017"	"0.534647795454401"	"1.78434911859655"	"1.02006724612535"	"1.06111272318308"	"1.02874629536664"	"0.548840802548339"	"0.399500053318813"	"0.434907297901113"	"0.335794801460923"	"0.737797537452477"	"0.474557323369628"	"1.51225592096504"	"0.970068655584872"	"0.0986524861652075"	"0.10641032025007"	"1.21519775136722"	"0.6780341060679"	"0.255170512820513"	"0.481916903453878"	"1.10205491380593"	"0.611541220502876"	"0.686074063725539"	"0.455289450648293"	"0.378936971350901"	"0.44537496990317"	"0.410946793029895"	"0.26402120463277"	"0.218897495387892"	"0.124610476864182"	"0.90699406034456"	"0.69562044447246"	"1.48235524510177"	"1.01150744661717"	"0.842014114451033"	"0.671580203791409"
"HULC"	"0.329147436391251"	"0.335239079616254"	"0.595595702994589"	"0.471141198142013"	"0.348263060619995"	"0.369272039369777"	"0.639293763240461"	"0.670592000765891"	"0.545341720460771"	"0.643209287257255"	"0.363448275462481"	"0.418077551667526"	"0.240195722855259"	"0.261781559770836"	"0.601561351339611"	"0.496608667780534"	"0.442404436388621"	"0.312783151772816"	"0.457914855101843"	"0.529094985174973"	"1.07482192175611"	"1.28632945276481"	"0.863234577006029"	"1.19436439547818"	"0.283576756559441"	"0.279325572714218"	"0.462971417588561"	"0.46060266812895"	"0.72199249435283"	"0.829448394248555"	"0.373277528226457"	"0.469954249387352"	"0.402226799817677"	"0.338566383020264"	"0.449160281957321"	"0.570726504392168"	"0.50294063538738"	"0.515336974931403"	"2.13603967677704"	"0.959879299584676"	"0.58594050240712"	"0.601579463500195"	"0.603719125342586"	"0.73156165858033"	"0.607690129582833"	"0.603348633751452"	"0.289870479682379"	"0.275342911585482"	"0.185623076923077"	"0.459628251587702"	"0.863116360053041"	"0.574262019800597"	"0.204699839453859"	"0.49494537112916"	"0.541743264709372"	"0.57965249210321"	"0.331404453778351"	"0.252191563276288"	"0.804138149307749"	"0.805520218096181"	"1.47482185171296"	"1.58592147255321"	"0.521636689737829"	"0.644221528942173"	"0.393825535695927"	"0.775031599094647"
