0.47826087,0.008808443,0.47826087,0.008813022,0.47826087,0.008977528,0.47826087,0.008760185,0.454545455,0.006051598,0,0,0.47826087,0.008761832,0.47826087,0.00876038,0.47826087,0.009354136,0.47826087,0.008770001,0.47826087,0.008754582,0.47826087,0.008755574,0.47826087,0.008760567,0.47826087,0.008759585,0.47826087,0.008754704,0,0,0.47826087,0.00881361,0.47826087,0.008921683,0.47826087,0.00881439,0.5,0.009440858,0.47826087,0.008976451,0.47826087,0.008790572,0,0,0.47826087,0.008814902,0,0,0.47826087,0.009790469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47826087,0.002133781,0.065716945,0,0.47826087,0.002432344,0.542185368,0,0.47826087,0.001936044,0.009362337,0,0.47826087,0.002387807,0.47254485,1,0.47826087,0.002022731,0.011633008,0,0.47826087,0.002553356,0.331028626,1,0.47826087,0.00243751,0.157187225,0,0.47826087,0.00281556,0.542185368,0,0.47826087,0.003800693,0.542185368,0,0.47826087,0.001923749,0.011859642,0,0.47826087,0.001904857,0.258123206,1,0.47826087,0.002536174,0.245093668,0,0.47826087,0.002516745,0.341151691,0,0.47826087,0.002151083,0.202242455,0,0.47826087,0.001886604,0.054718785,0,0.47826087,0.003230591,0.323759033,0,0.47826087,0.002420993,0.40065588,0,0.47826087,0.005696139,0.542185368,0,0.47826087,0.001987094,0.027445976,0,0.47826087,0.009127764,0.00889207,0,0.47826087,0.00380219,0.542185368,0,0.47826087,0.002093629,0.10115921,0,0.47826087,0.002589321,0.542185368,0,0.47826087,0.003123472,0.51444665,0,0.47826087,0.003108126,0.542185368,0,0.47826087,0.001914238,0.186788129,0,0.5,0.013614862,0.542185368,1,0.47826087,0.003778921,0.542185368,0,0.47826087,0.002138177,0.246091293,1,0.47826087,0.002328518,0.07976998,1,0.47826087,0.002273552,0.023931647,1,0.47826087,0.002969499,0.257323698,0,0.5,0.001975571,0.202285322,0,0.161930935,0.47826087,0.008770492,0.008770496,0.152230894,0.47826087,0.008770492,0.008770496,0.073176057,0.47826087,0.008770492,0.008770496,0.388550181,0.47826087,0.008770492,0.008770496,0.179721226,0.47826087,0.008770492,0.008770496,0.359899354,0.47826087,0.008770492,0.008770496,0.425417648,0.47826087,0.008770492,0.008770496,0.131418532,0.47826087,0.008770492,0.008770496,0.334637995,0.47826087,0.008770492,0.008770496,0.240565878,0.47826087,0.008770492,0.008770496,0.354367741,0.47826087,0.008770492,0.008770496,0.205089864,0.47826087,0.008770492,0.008770496,0.010017128,0.324493654,1.46E-05,2.08E-05,7.00E-05,0.000269269,0.000554862,0.000884386,0.00045846,0.000930447,0.000115783,0.000160928,0.265208225,0.477867639,0.000172082,0.000544629,5.31E-05
0.608695652,0.09655226,0,0,0,0,0.608695652,0.096687638,0.590909091,0.094135716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608695652,0.096541053,0,0,0.608695652,0.096611731,0,0,0,0,0.608695652,0.096607527,0,0,0.608695652,0.096604042,0,0,0.608695652,0.107355982,0,0,0,0,0,0,0,0,0,0,0,0,0.608695652,0.096604274,0.608695652,0.093739744,0.273968057,1,0.608695652,0.106855981,0.182778575,0,0.608695652,0.099186278,0.102879583,0,0.608695652,0.106446886,0.099102812,1,0.608695652,0.088861169,0.101093004,0,0.608695652,0.112172214,0.426139611,0,0.608695652,0.107082933,0.426139611,1,0.608695652,0.123691162,0.426139611,0,0.608695652,0.166969307,0.273383392,0,0.608695652,0.097165476,0.097033889,1,0.608695652,0.08368282,0.149523476,1,0.608695652,0.11141736,0.426139611,0,0.608695652,0.110563824,0.426139611,0,0.608695652,0.094499833,0.311927608,0,0.608695652,0.08288091,0.289147666,1,0.608695652,0.14192401,0.426139611,0,0.608695652,0.106357336,0.343740677,0,0.608695652,0.250238663,0.426139611,0,0.608695652,0.103673003,0.098475074,0,0.608695652,0.103079445,0.097765491,1,0.608695652,0.167035073,0.426139611,0,0.608695652,0.091975823,0.307809033,0,0.608695652,0.113752166,0.426139611,0,0.608695652,0.137218137,0.426139611,0,0.608695652,0.136543972,0.426139611,1,0.608695652,0.084094934,0.41948565,1,0.636363636,0.598118326,0.426139611,1,0.608695652,0.166012835,0.426139611,0,0.608695652,0.093932848,0.43203989,0,0.608695652,0.102294771,0.256334814,0,0.608695652,0.099880053,0.244724071,1,0.608695652,0.130453912,0.426139611,0,0.636363636,0.086789346,0.204951287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003701059,0.003297975,0.000522764,0.000588655,0.002878277,0.001296049,0.006469473,0.004702807,0.007779419,0.00267558,0.001885431,0.000914314,0.00076962,0.000502885,0.002393969,0.001858726,0.005888949
0.695652174,0.36642293,0.695652174,0.366576529,0.695652174,0.373604004,0.695652174,0.366654498,0.681818182,0.364877276,0.695652174,0.366355327,0.695652174,0.366660794,0.695652174,0.366660217,0.695652174,0.391536728,0.695652174,0.366649548,0.695652174,0.366395839,0.695652174,0.366454636,0.695652174,0.366570256,0.695652174,0.366567407,0.695652174,0.366449578,0.695652174,0.366449459,0.695652174,0.366337786,0.695652174,0.373448326,0.695652174,0.36665532,0,0,0.695652174,0.373366043,0.695652174,0.366650221,0,0,0.695652174,0.366649494,0.695652174,0.443618931,0,0,0,0,0.695652174,0.373297597,0.727272727,0.366578458,0,0,0.695652174,0.414439918,0,0,0.695652174,0.366670587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051543186,0.695652174,0.366998327,0.36699833,0.193987862,0.695652174,0.366998327,0.36699833,0.043975179,0.695652174,0.366998327,0.36699833,0.069487258,0.695652174,0.366998327,0.36699833,0.039177066,0.695652174,0.366998327,0.36699833,0.06506855,0.695652174,0.366998327,0.36699833,0.05796871,0.695652174,0.366998327,0.36699833,0.035381993,0.695652174,0.366998327,0.36699833,0.082716624,0.695652174,0.366998327,0.36699833,0.051962097,0.695652174,0.366998327,0.36699833,0.040217907,0.695652174,0.366998327,0.36699833,0.030648833,0.695652174,0.366998327,0.36699833,0.02256234,0.085362888,0.000652125,0.001276561,0.072142745,0.03485575,0.030946629,0.043068805,0.030404456,0.028242604,0.001437007,0.00625031,0.052181028,0.105011457,0.006383207,0.006017214,0.001699996
0.608695652,0.430967986,0.608695652,0.43116423,0.608695652,0.439253742,0,0,0.590909091,0.429634761,0,0,0.608695652,0.431249591,0,0,0,0,0.608695652,0.431257818,0,0,0.608695652,0.431014035,0.608695652,0.431165776,0.608695652,0.431146584,0.608695652,0.431001271,0,0,0.608695652,0.430907435,0,0,0.608695652,0.4312494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608695652,0.439079412,0,0,0,0,0,0,0,0,0,0,0.608695652,0.483991898,0.426139611,0,0.608695652,0.504441426,0.426139611,0,0.608695652,0.44535834,0.426139611,1,0.608695652,0.519055953,0.426139611,1,0.608695652,0.433619157,0.426139611,1,0.608695652,0.112172214,0.426139611,0,0.608695652,0.107082933,0.426139611,1,0.608695652,0.123691162,0.426139611,0,0.608695652,0.209950512,0.426139611,1,0.608695652,0.435778877,0.426139611,1,0.608695652,0.157417813,0.426139611,1,0.608695652,0.11141736,0.426139611,0,0.608695652,0.110563824,0.426139611,0,0.608695652,0.163116846,0.426139611,0,0.608695652,0.269314993,0.426139611,0,0.608695652,0.14192401,0.426139611,0,0.608695652,0.182529142,0.426139611,0,0.608695652,0.250238663,0.426139611,0,0.608695652,0.342326433,0.426139611,0,0.608695652,0.451591466,0.426139611,0,0.608695652,0.167035073,0.426139611,0,0.608695652,0.229466305,0.426139611,1,0.608695652,0.113752166,0.426139611,0,0.608695652,0.137218137,0.426139611,0,0.608695652,0.136543972,0.426139611,1,0.608695652,0.260944432,0.426139611,1,0.636363636,0.598118326,0.426139611,1,0.608695652,0.166012835,0.426139611,0,0.608695652,0.093932848,0.43203989,0,0.608695652,0.444692334,0.426139611,0,0.608695652,0.440046317,0.426139611,1,0.608695652,0.130453912,0.426139611,0,0.636363636,0.116749014,0.426139611,0,0.1050925,0.608695652,0.430690641,0.430690644,0.11929846,0.608695652,0.430690641,0.430690644,0.033948783,0.608695652,0.430690641,0.430690644,0.240207463,0.608695652,0.430690641,0.430690644,0.143080923,0.608695652,0.430690641,0.430690644,0.223405712,0.608695652,0.430690641,0.430690644,0.064787671,0.608695652,0.430690641,0.430690644,0.076875393,0.608695652,0.430690641,0.430690644,0.281423924,0.608695652,0.430690641,0.430690644,0.29153072,0.608695652,0.430690641,0.430690644,0.116997267,0.608695652,0.430690641,0.430690644,0.069980106,0.608695652,0.430690641,0.430690644,0.002518717,0.003696799,0.000149888,0.000205986,0.001278188,0.001377742,0.013188505,0.012720537,0.001755138,0.000742862,0.001638564,0.001653386,0.001149461,0.000800529,0.000408844,0.001098162,0.003525756
0.565217391,0.108318902,0.565217391,0.108206007,0.565217391,0.110356867,0.565217391,0.108422662,0.545454545,0.105983627,0.565217391,0.108122882,0.565217391,0.108356048,0,0,0,0,0.565217391,0.108348408,0,0,0.565217391,0.108364268,0.565217391,0.108205519,0.565217391,0.108406811,0.565217391,0.1083605,0.565217391,0.108098015,0.565217391,0.108348495,0.565217391,0.110435822,0,0,0,0,0.565217391,0.110197644,0.565217391,0.108432955,0,0,0.565217391,0.108346031,0,0,0,0,0,0,0.565217391,0.110171884,0,0,0,0,0,0,0,0,0,0,0.565217391,0.099841205,0.164120216,0,0.565217391,0.100674278,0.19516617,0,0.565217391,0.105071931,0.211910593,0,0.565217391,0.098830904,0.152685147,0,0.565217391,0.08372048,0.143826107,0,0.565217391,0.105682962,0.461240546,0,0.565217391,0.1008881,0.191849393,0,0.565217391,0.116535531,0.461240546,0,0.565217391,0.15731,0.392729625,0,0.565217391,0.079623646,0.129914901,0,0.565217391,0.078841702,0.144194117,1,0.565217391,0.104971778,0.422276344,0,0.565217391,0.113344213,0.127495669,1,0.565217391,0.117782369,0.11053843,0,0.565217391,0.091799445,0.113224371,1,0.565217391,0.133713594,0.217068744,0,0.565217391,0.10020448,0.209246913,0,0.565217391,0.235762158,0.461240546,1,0.565217391,0.082245478,0.126770734,0,0.565217391,0.081250389,0.247767871,1,0.565217391,0.157371962,0.410355143,1,0.565217391,0.086654948,0.181499683,1,0.565217391,0.107171513,0.192686115,0,0.565217391,0.129279959,0.136794538,1,0.565217391,0.128644795,0.461240546,0,0.565217391,0.079229975,0.150554068,0,0.590909091,0.563516706,0.461240546,0,0.565217391,0.156408861,0.461240546,0,0.565217391,0.088498758,0.445831541,0,0.565217391,0.096376937,0.461240546,1,0.565217391,0.094101913,0.195338541,0,0.565217391,0.12290705,0.461240546,1,0.590909091,0.081768514,0.397020869,0,0.01391388,0.565217391,0.107667362,0.107667365,0.022533549,0.565217391,0.107667362,0.107667365,0.008953669,0.565217391,0.107667362,0.107667365,0.012523399,0.565217391,0.107667362,0.107667365,0.016957721,0.565217391,0.107667362,0.107667365,0.01568877,0.565217391,0.107667362,0.107667365,0.018588453,0.565217391,0.107667362,0.107667365,0.014065276,0.565217391,0.107667362,0.107667365,0.021322032,0.565217391,0.107667362,0.107667365,0.020387841,0.565217391,0.107667362,0.107667365,0.011610378,0.565217391,0.107667362,0.107667365,0.012841644,0.565217391,0.107667362,0.107667365,0.006567191,0.003831055,0.003060076,0.001200152,0.008050887,0.002339917,0.01338706,0.005069954,0.008991923,0.001227384,0.004260326,0.001502693,0.004081902,0.000934874,0.019057042,0.006153837,0.003821646
0.52173913,0.387293753,0.52173913,0.387464731,0.52173913,0.394879522,0.52173913,0.387722628,0.5,0.38581182,0.52173913,0.386999096,0.52173913,0.387675331,0.52173913,0.387581037,0.52173913,0.413997932,0.52173913,0.387548074,0,0,0.52173913,0.387511615,0.52173913,0.387509207,0.52173913,0.387446202,0.52173913,0.38749556,0.52173913,0.38707786,0.52173913,0.387104117,0,0,0.52173913,0.387304555,0.545454545,0.417682335,0.52173913,0.394515218,0.52173913,0.387296701,0,0,0.52173913,0.387296921,0,0,0,0,0,0,0.52173913,0.394423062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035451323,0.52173913,0.387378659,0.387378662,0.052456862,0.52173913,0.387378659,0.387378662,0.015534799,0.52173913,0.387378659,0.387378662,0.040675844,0.52173913,0.387378659,0.387378662,0.037095885,0.52173913,0.387378659,0.387378662,0.040000533,0.52173913,0.387378659,0.387378662,0.029012251,0.52173913,0.387378659,0.387378662,0.032001137,0.52173913,0.387378659,0.387378662,0.075741655,0.52173913,0.387378659,0.387378662,0.045605223,0.52173913,0.387378659,0.387378662,0.034204273,0.52173913,0.387378659,0.387378662,0.023704812,0.52173913,0.387378659,0.387378662,0.006630255,0.005541206,0.00666496,0.00382698,0.008257186,0.002793877,0.019241641,0.01410528,0.005888643,0.001962893,0.013703201,0.008847169,0.004514207,0.002195046,0.037748749,0.015022662,0.006263447
0.434782609,0.411467842,0.434782609,0.411597819,0,0,0.434782609,0.411767651,0.409090909,0.41007138,0.434782609,0.411361034,0.434782609,0.411646864,0.434782609,0.411687766,0,0,0,0,0.434782609,0.411440577,0.434782609,0.411543991,0.434782609,0.411589161,0.434782609,0.411583321,0.434782609,0.411388381,0.434782609,0.411389145,0.434782609,0.411321071,0.434782609,0.419284304,0,0,0,0,0,0,0.434782609,0.411722107,0,0,0.434782609,0.411626733,0,0,0,0,0,0,0.434782609,0.419108754,0,0,0,0,0,0,0,0,0,0,0.434782609,0.261927791,0.444923849,0,0.434782609,0.437700333,0.538708132,0,0.434782609,0.426161231,0.423698672,0,0.434782609,0.001919144,0.538708132,0,0.434782609,0.385290311,0.538708132,1,0.434782609,0.002052201,0.538708132,0,0.434782609,0.001959092,0.538708132,0,0.434782609,0.002262941,0.538708132,0,0.434782609,0.565405275,0.538708132,0,0.434782609,0.283879875,0.463999271,0,0.434782609,0.399801155,0.429158061,0,0.434782609,0.488765335,0.538708132,0,0.434782609,0.002022775,0.538708132,0,0.434782609,0.477635778,0.487354886,0,0.434782609,0.398175426,0.47846607,0,0.434782609,0.002596512,0.538708132,1,0.434782609,0.001945817,0.431847866,0,0.434782609,0.142432483,0.538708132,1,0.434782609,0.21436148,0.524737023,0,0.434782609,0.437926734,0.412613422,1,0.434782609,0.003055921,0.538708132,0,0.434782609,0.001682706,0.538708132,0,0.434782609,0.002081106,0.538708132,1,0.434782609,0.2999612,0.489080148,0,0.434782609,0.117903556,0.538708132,0,0.434782609,0.333121683,0.479742947,0,0.454545455,0.010942628,0.538708132,0,0.434782609,0.299945059,0.538708132,1,0.434782609,0.291901928,0.454393304,0,0.434782609,0.001871492,0.538708132,0,0.434782609,0.438529579,0.42919116,0,0.434782609,0.002386666,0.538708132,0,0.454545455,0.303693143,0.533339819,0,0.022412585,0.434782609,0.411197306,0.411197309,0.032576988,0.434782609,0.411197306,0.411197309,0.021859924,0.434782609,0.411197306,0.411197309,0.026383745,0.434782609,0.411197306,0.411197309,0.022611593,0.434782609,0.411197306,0.411197309,0.018331775,0.434782609,0.411197306,0.411197309,0.015753993,0.434782609,0.411197306,0.411197309,0.022533355,0.434782609,0.411197306,0.411197309,0.020462035,0.434782609,0.411197306,0.411197309,0.028556655,0.434782609,0.411197306,0.411197309,0.018871173,0.434782609,0.411197306,0.411197309,0.017955823,0.434782609,0.411197306,0.411197309,0.000283079,0.001034822,0.000583241,0.001451694,0.001705128,0.002387866,0.000890125,0.001992677,0.021757502,0.005405713,0.000177249,0.000260557,0.000715711,0.00083342,0.001792789,0.004346021,0.000198726
0.956521739,0.10107274,0.956521739,0.101120356,0.956521739,0.102962429,0,0,0.954545455,0.098682109,0.956521739,0.101064104,0.956521739,0.101139395,0.956521739,0.101144963,0,0,0.956521739,0.101087676,0,0,0.956521739,0.10108237,0.956521739,0.101047175,0.956521739,0.10109543,0.956521739,0.101026837,0.956521739,0.101083948,0.956521739,0.101063455,0.956521739,0.103039491,0.956521739,0.100993791,0,0,0.956521739,0.103000627,0,0,0,0,0.956521739,0.100993274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956521739,0.079242303,0.108296513,0,0.956521739,0.090330031,0.197619328,0,0.956521739,0.075174829,0.120198016,1,0.956521739,0.088676064,0.197619328,0,0.956521739,0.108629253,0.118104316,0,0.956521739,0.094824075,0.197619328,1,0.956521739,0.090521883,0.197619328,0,0.956521739,0.104561546,0.197619328,0,0.956521739,0.141146453,0.197619328,0,0.956521739,0.071442344,0.197619328,1,0.956521739,0.070740745,0.188009727,0,0.956521739,0.094185965,0.101492643,1,0.956521739,0.093464433,0.197619328,0,0.956521739,0.079884839,0.197619328,0,0.956521739,0.070062856,0.197619328,0,0.956521739,0.119974569,0.197619328,0,0.956521739,0.089908505,0.197619328,1,0.956521739,0.21153768,0.197619328,0,0.956521739,0.073794784,0.197619328,0,0.956521739,0.072901941,0.165042433,1,0.956521739,0.141202049,0.197619328,0,0.956521739,0.077751183,0.197619328,0,0.956521739,0.096159678,0.197619328,0,0.956521739,0.115996489,0.197619328,0,0.956521739,0.115426588,0.197619328,0,0.956521739,0.071089123,0.197619328,0,1,0.505615565,0.197619328,1,0.956521739,0.140337906,0.197619328,0,0.956521739,0.079405542,0.200355542,0,0.956521739,0.086474241,0.197619328,1,0.956521739,0.084432974,0.169162716,1,0.956521739,0.110278394,0.17429701,0,1,0.073366828,0.197619328,0,0.693477385,0.956521739,0.100817602,0.100817605,0.472653891,0.956521739,0.100817602,0.100817605,0.370546368,0.956521739,0.100817602,0.100817605,0.581167176,0.956521739,0.100817602,0.100817605,0.646090018,0.956521739,0.100817602,0.100817605,0.278971996,0.956521739,0.100817602,0.100817605,0.603959276,0.956521739,0.100817602,0.100817605,0.736947753,0.956521739,0.100817602,0.100817605,0.560976436,0.956521739,0.100817602,0.100817605,0.540570177,0.956521739,0.100817602,0.100817605,0.894982632,0.956521739,0.100817602,0.100817605,0.566568249,0.956521739,0.100817602,0.100817605,0.002605322,0.012528943,0.00185969,0.00329275,0.001691688,0.002022041,0.070457969,0.10583535,0.007788385,0.011342989,0.003823045,0.010999675,0.008445345,0.011212258,0.003258058,0.007035511,0.003307668
0.086956522,0.52323239,0.086956522,0.523423049,0,0,0.086956522,0.523581821,0.045454545,0.522143602,0.086956522,0.523213785,0.086956522,0.523586285,0.086956522,0.52363557,0,0,0.086956522,0.523635004,0.086956522,0.523319523,0.086956522,0.523339205,0.086956522,0.523473262,0.086956522,0.523449176,0.086956522,0.523322401,0.086956522,0.523267872,0.086956522,0.52321571,0,0,0,0,0,0,0,0,0,0,0.086956522,0.591946809,0,0,0,0,0,0,0,0,0.086956522,0.533206528,0,0,0,0,0.086956522,0.591878859,0.086956522,0.550879377,0.086956522,0.523712049,0.086956522,0.563596246,0.592948292,0,0.086956522,0.002563479,0.975314405,1,0.086956522,0.51131906,0.602588884,0,0.086956522,0.315847221,0.771139589,1,0.086956522,0.391960907,0.566345458,1,0.086956522,0.002691016,0.975314405,1,0.086956522,0.451044358,0.586093956,0,0.086956522,0.002967356,0.975314405,0,0.086956522,0.0040056,0.975314405,0,0.086956522,0.4083396,0.565534091,1,0.086956522,0.499122153,0.521315308,0,0.086956522,0.002672907,0.975314405,0,0.086956522,0.00265243,0.559642396,1,0.086956522,0.40311107,0.571616958,0,0.086956522,0.394136136,0.541201976,0,0.086956522,0.078058382,0.957282459,1,0.086956522,0.058496667,0.54144628,0,0.086956522,0.006003235,0.975314405,1,0.086956522,0.495327431,0.584555222,0,0.086956522,0.525953049,0.561141037,1,0.086956522,0.004007178,0.975314405,0,0.086956522,0.002206503,0.552650096,1,0.086956522,0.41968678,0.878817582,0,0.086956522,0.003291868,0.975314405,1,0.086956522,0.003275695,0.975314405,1,0.086956522,0.501371814,0.712958835,0,0.090909091,0.014348881,0.975314405,0,0.086956522,0.003982654,0.975314405,0,0.086956522,0.355383817,0.581838473,1,0.086956522,0.002454055,0.626266759,1,0.086956522,0.554042144,0.541219747,0,0.086956522,0.1595091,0.620252004,1,0.090909091,0.525927443,0.544840185,1,0.012030492,0.086956522,0.522985914,0.522985916,0.023177177,0.086956522,0.522985914,0.522985916,0.01175415,0.086956522,0.522985914,0.522985916,0.013517103,0.086956522,0.522985914,0.522985916,0.012837466,0.086956522,0.522985914,0.522985916,0.012476668,0.086956522,0.522985914,0.522985916,0.018919025,0.086956522,0.522985914,0.522985916,0.012476052,0.086956522,0.522985914,0.522985916,0.018617564,0.086956522,0.522985914,0.522985916,0.012770789,0.086956522,0.522985914,0.522985916,0.01409776,0.086956522,0.522985914,0.522985916,0.010198885,0.086956522,0.522985914,0.522985916,0.006267333,0.040700689,0.001078164,0.002702154,0.001490586,0.006362539,0.06629701,0.162133041,0.029867981,0.032853849,7.89E-05,0.000199464,0.002991435,0.013849986,0.01034317,0.018498929,0.001881194
0.52173913,0.026218064,0.52173913,0.026216472,0.52173913,0.026709278,0.52173913,0.02622257,0.5,0.023596068,0.52173913,0.026199295,0.52173913,0.026227098,0,0,0,0,0.52173913,0.026246193,0.52173913,0.026207323,0.52173913,0.026231781,0.52173913,0.026237584,0.52173913,0.026238158,0.52173913,0.026229383,0,0,0,0,0.52173913,0.026708518,0,0,0,0,0,0,0,0,0,0,0.52173913,0.026222452,0,0,0,0,0,0,0,0,0.545454545,0.026237589,0,0,0,0,0,0,0,0,0.52173913,0.026532273,0.046327771,1,0.52173913,0.034268258,0.028490765,1,0.52173913,0.003313571,0.027137453,1,0.52173913,0.004086771,0.070939189,0,0.52173913,0.003461937,0.066701189,0,0.52173913,0.004370111,0.535454452,1,0.52173913,0.004171838,0.535454452,1,0.52173913,0.004818877,0.183649111,1,0.52173913,0.006504948,0.184513521,1,0.52173913,0.003292529,0.047027501,1,0.52173913,0.003260194,0.197992749,0,0.52173913,0.004340703,0.080812427,0,0.52173913,0.00430745,0.535454452,1,0.52173913,0.003681614,0.05062905,0,0.52173913,0.025172136,0.051983125,1,0.52173913,0.00552921,0.535454452,0,0.52173913,0.00414357,0.501975962,0,0.52173913,0.009749034,0.535454452,1,0.52173913,0.003400944,0.041767454,0,0.52173913,0.026639673,0.026356552,1,0.52173913,0.00650751,0.52930311,0,0.52173913,0.003583281,0.134738879,1,0.52173913,0.004431664,0.107101593,0,0.52173913,0.005345874,0.481838493,1,0.52173913,0.005319609,0.433022459,1,0.52173913,0.00327625,0.535454452,0,0.545454545,0.023302059,0.535454452,1,0.52173913,0.006467685,0.535454452,1,0.52173913,0.003659525,0.046860782,1,0.52173913,0.003985296,0.191997,1,0.52173913,0.003891222,0.071747125,1,0.52173913,0.005082347,0.134738879,1,0.545454545,0.003381221,0.535454452,1,0.266114667,0.52173913,0.026183246,0.02618325,0.796874668,0.52173913,0.026183246,0.02618325,0.083191212,0.52173913,0.026183246,0.02618325,0.335833632,0.52173913,0.026183246,0.02618325,0.325267186,0.52173913,0.026183246,0.02618325,0.226113431,0.52173913,0.026183246,0.02618325,0.37121623,0.52173913,0.026183246,0.02618325,0.171700936,0.52173913,0.026183246,0.02618325,0.378367716,0.52173913,0.026183246,0.02618325,0.258938117,0.52173913,0.026183246,0.02618325,0.349535175,0.52173913,0.026183246,0.02618325,0.175146486,0.52173913,0.026183246,0.02618325,0.094701561,0.077391961,0.00432155,0.00186556,0.033688641,0.010274549,0.044958876,0.016633779,0.036136434,0.00635393,0.020544648,0.007460292,0.019803083,0.007403356,0.0447387,0.009611578,0.102167167
